generation biomass,generation solar,generation fossil oil,generation nuclear,generation fossil gas,generation wind onshore
534.0,69.0,283.0,6912.0,3713.0,10291.0
537.0,70.0,297.0,6943.0,4278.0,10152.0
545.0,87.0,337.0,6972.0,5437.0,9881.0
538.0,621.0,346.0,7000.0,5385.0,9478.0
542.0,1627.0,348.0,7029.0,5426.0,9314.0
539.0,2432.0,355.0,7060.0,5253.0,9710.0
542.0,2851.0,349.0,7088.0,5437.0,10414.0
551.0,2532.0,350.0,7094.0,5940.0,10819.0
549.0,2255.0,346.0,7095.0,5760.0,11204.0
542.0,2154.0,347.0,7098.0,5403.0,10869.0
547.0,1853.0,351.0,7099.0,5242.0,10621.0
549.0,1186.0,356.0,7098.0,6013.0,10329.0
541.0,424.0,360.0,7093.0,6715.0,9649.0
547.0,135.0,365.0,7094.0,7161.0,9243.0
553.0,77.0,365.0,7095.0,7551.0,9228.0
551.0,70.0,365.0,7098.0,7743.0,8873.0
545.0,70.0,365.0,7095.0,6612.0,8652.0
543.0,70.0,355.0,7095.0,5511.0,8783.0
540.0,70.0,293.0,7095.0,4109.0,8674.0
544.0,70.0,287.0,7095.0,3671.0,8734.0
546.0,70.0,286.0,7096.0,3716.0,8812.0
547.0,70.0,286.0,7096.0,3613.0,8866.0
541.0,70.0,274.0,7096.0,3586.0,8755.0
540.0,69.0,276.0,7097.0,3690.0,8632.0
542.0,69.0,275.0,7097.0,3729.0,8620.0
544.0,69.0,319.0,7099.0,4466.0,8694.0
553.0,111.0,350.0,7101.0,5470.0,8683.0
561.0,967.0,355.0,7103.0,5400.0,8476.0
557.0,2243.0,362.0,7104.0,5529.0,8168.0
554.0,3335.0,364.0,7104.0,5399.0,8383.0
555.0,3967.0,361.0,7102.0,5253.0,8640.0
558.0,4026.0,364.0,7103.0,5067.0,8956.0
548.0,3928.0,362.0,7104.0,4911.0,9210.0
542.0,3642.0,365.0,7104.0,4584.0,9345.0
545.0,3104.0,366.0,7100.0,4995.0,9600.0
553.0,1809.0,359.0,7097.0,5616.0,9000.0
551.0,580.0,359.0,7099.0,6273.0,8695.0
548.0,208.0,367.0,7099.0,6722.0,8785.0
550.0,148.0,367.0,7098.0,6965.0,8914.0
559.0,138.0,361.0,7099.0,7137.0,9014.0
547.0,137.0,360.0,7099.0,6398.0,8639.0
539.0,137.0,351.0,7100.0,5853.0,8303.0
528.0,137.0,291.0,7099.0,5484.0,8081.0
506.0,137.0,271.0,7098.0,4550.0,7905.0
525.0,128.0,267.0,7100.0,4369.0,8132.0
528.0,118.0,257.0,7099.0,4209.0,8091.0
534.0,100.0,263.0,7099.0,4177.0,7969.0
534.0,100.0,258.0,7099.0,4222.0,8045.0
532.0,100.0,260.0,7097.0,4144.0,8151.0
529.0,101.0,252.0,7096.0,4198.0,8548.0
535.0,148.0,269.0,7094.0,3510.0,8836.0
534.0,1002.0,300.0,7091.0,3722.0,8736.0
521.0,2228.0,301.0,7091.0,3902.0,7746.0
512.0,3533.0,300.0,7089.0,3764.0,7382.0
516.0,4190.0,302.0,7091.0,3504.0,7379.0
510.0,4277.0,298.0,7094.0,3516.0,7542.0
503.0,4176.0,293.0,7095.0,3600.0,7529.0
503.0,4113.0,289.0,7096.0,2990.0,7838.0
498.0,3604.0,288.0,7097.0,3099.0,8098.0
491.0,2259.0,289.0,7096.0,3689.0,8027.0
497.0,792.0,291.0,7097.0,4166.0,8741.0
503.0,268.0,294.0,7097.0,4221.0,9726.0
506.0,175.0,299.0,7099.0,4243.0,10401.0
502.0,110.0,299.0,7098.0,4381.0,10596.0
483.0,110.0,265.0,7099.0,4407.0,10600.0
475.0,109.0,262.0,7097.0,4222.0,10647.0
468.0,109.0,255.0,7096.0,4514.0,10520.0
437.0,109.0,247.0,7097.0,4171.0,10726.0
419.0,109.0,246.0,7097.0,3809.0,10791.0
411.0,109.0,240.0,7098.0,3721.0,10922.0
407.0,109.0,247.0,7098.0,3663.0,11097.0
407.0,109.0,243.0,7098.0,3824.0,11248.0
410.0,110.0,244.0,7097.0,3969.0,11122.0
414.0,117.0,245.0,7098.0,3660.0,11324.0
418.0,167.0,257.0,7098.0,3698.0,11385.0
457.0,1072.0,257.0,7096.0,3689.0,11060.0
464.0,2418.0,260.0,7097.0,3555.0,10454.0
468.0,3832.0,264.0,7096.0,3189.0,10117.0
469.0,4392.0,265.0,7096.0,3192.0,9710.0
460.0,4437.0,265.0,7099.0,3181.0,9536.0
452.0,4394.0,265.0,7099.0,3139.0,9328.0
447.0,4223.0,264.0,7097.0,3275.0,9103.0
453.0,3731.0,261.0,7094.0,3047.0,8897.0
468.0,2334.0,260.0,7092.0,3248.0,8853.0
457.0,828.0,260.0,7095.0,3815.0,9250.0
459.0,342.0,260.0,7097.0,4168.0,9644.0
451.0,244.0,260.0,7099.0,4394.0,9741.0
463.0,169.0,260.0,7097.0,4494.0,9678.0
460.0,137.0,261.0,7098.0,3887.0,9251.0
453.0,136.0,261.0,7097.0,4036.0,8833.0
451.0,136.0,260.0,7098.0,4592.0,8373.0
454.0,136.0,254.0,7100.0,3976.0,8140.0
454.0,136.0,258.0,7099.0,3927.0,7857.0
449.0,136.0,258.0,7098.0,3896.0,7616.0
445.0,135.0,258.0,7098.0,3813.0,7660.0
440.0,136.0,258.0,7097.0,3853.0,7672.0
450.0,137.0,263.0,7096.0,4047.0,7512.0
453.0,127.0,280.0,7097.0,4911.0,7934.0
463.0,165.0,314.0,7099.0,5398.0,8207.0
467.0,1090.0,328.0,7100.0,5223.0,7525.0
466.0,2572.0,330.0,7104.0,5461.0,6397.0
470.0,3983.0,331.0,7105.0,5198.0,5738.0
464.0,4392.0,330.0,7105.0,5535.0,5155.0
467.0,4280.0,331.0,7103.0,5520.0,4936.0
465.0,4132.0,330.0,7102.0,5663.0,5196.0
467.0,3841.0,329.0,7101.0,5394.0,5524.0
466.0,3250.0,318.0,7101.0,5385.0,5437.0
469.0,2066.0,319.0,7102.0,5693.0,5579.0
468.0,752.0,329.0,7102.0,6834.0,6005.0
466.0,295.0,329.0,7103.0,7393.0,6669.0
467.0,218.0,330.0,7105.0,7330.0,6839.0
471.0,154.0,338.0,7106.0,8155.0,6778.0
464.0,142.0,342.0,7105.0,6202.0,6600.0
457.0,123.0,341.0,7105.0,5203.0,6418.0
451.0,117.0,319.0,7105.0,4738.0,6472.0
455.0,116.0,284.0,7104.0,3936.0,6563.0
451.0,111.0,273.0,7106.0,3776.0,6574.0
453.0,95.0,278.0,7101.0,3764.0,6726.0
449.0,95.0,272.0,7098.0,3829.0,7073.0
448.0,95.0,274.0,7098.0,3942.0,7330.0
450.0,95.0,273.0,7104.0,4072.0,7539.0
452.0,99.0,307.0,7104.0,4791.0,7576.0
457.0,151.0,328.0,7105.0,5144.0,7589.0
460.0,868.0,334.0,7107.0,4871.0,7568.0
464.0,1996.0,332.0,7105.0,4756.0,7487.0
465.0,3044.0,342.0,7106.0,5106.0,7489.0
465.0,3603.0,350.0,7106.0,4926.0,7830.0
468.0,3698.0,353.0,7104.0,4715.0,8391.0
469.0,3694.0,352.0,7104.0,4609.0,8979.0
469.0,3527.0,350.0,7103.0,4403.0,9394.0
475.0,3017.0,350.0,7103.0,4862.0,9476.0
477.0,1922.0,349.0,7102.0,5244.0,9634.0
474.0,665.0,350.0,7099.0,5914.0,9596.0
0.0,0.0,0.0,0.0,0.0,0.0
466.0,142.0,359.0,7103.0,6519.0,9844.0
468.0,130.0,353.0,7103.0,6460.0,9936.0
452.0,131.0,355.0,7104.0,5838.0,10069.0
451.0,131.0,342.0,7101.0,4420.0,9877.0
447.0,131.0,277.0,7101.0,3982.0,9624.0
448.0,113.0,269.0,7103.0,4097.0,9127.0
449.0,93.0,272.0,7102.0,3835.0,8628.0
447.0,93.0,270.0,7097.0,3820.0,8232.0
448.0,93.0,269.0,7097.0,4021.0,7581.0
446.0,93.0,272.0,7099.0,3945.0,6979.0
457.0,83.0,280.0,7100.0,4199.0,6677.0
460.0,84.0,327.0,7103.0,4713.0,6623.0
465.0,134.0,346.0,7102.0,5322.0,6595.0
467.0,973.0,349.0,7101.0,4952.0,6506.0
467.0,2198.0,353.0,7100.0,5267.0,6301.0
474.0,3396.0,344.0,7099.0,5324.0,6263.0
487.0,3934.0,341.0,7097.0,5274.0,6404.0
0.0,0.0,0.0,0.0,0.0,0.0
498.0,4079.0,351.0,7097.0,4863.0,7452.0
475.0,3940.0,346.0,7094.0,4864.0,8033.0
467.0,3397.0,357.0,7095.0,5165.0,7976.0
496.0,2102.0,366.0,7095.0,5745.0,7725.0
495.0,738.0,367.0,7093.0,6752.0,7600.0
499.0,313.0,370.0,7094.0,7599.0,8194.0
498.0,197.0,370.0,7094.0,8028.0,8152.0
501.0,131.0,361.0,7095.0,7478.0,8056.0
496.0,113.0,361.0,7097.0,6267.0,7963.0
492.0,112.0,354.0,7097.0,4446.0,8125.0
490.0,103.0,280.0,7099.0,4140.0,7970.0
488.0,91.0,270.0,7097.0,3664.0,8366.0
490.0,91.0,266.0,7097.0,3419.0,8817.0
489.0,83.0,271.0,7096.0,3478.0,8836.0
490.0,75.0,272.0,7097.0,3359.0,9411.0
492.0,75.0,277.0,7098.0,3394.0,10338.0
487.0,75.0,281.0,7098.0,3682.0,10961.0
492.0,75.0,335.0,7096.0,4047.0,11446.0
496.0,114.0,358.0,7096.0,4284.0,11930.0
498.0,709.0,358.0,7097.0,4528.0,12102.0
499.0,1622.0,361.0,7097.0,4374.0,12907.0
501.0,2214.0,364.0,7096.0,3889.0,13761.0
489.0,2537.0,365.0,7096.0,3974.0,14734.0
486.0,2463.0,363.0,7093.0,3748.0,15841.0
490.0,2163.0,362.0,7096.0,3700.0,15894.0
488.0,1615.0,359.0,7095.0,4042.0,15770.0
490.0,949.0,360.0,7093.0,3715.0,16077.0
488.0,372.0,360.0,7093.0,3703.0,16071.0
490.0,108.0,366.0,7094.0,3767.0,15676.0
489.0,98.0,365.0,7093.0,3694.0,15920.0
478.0,95.0,358.0,7093.0,3715.0,16178.0
472.0,71.0,351.0,7092.0,4006.0,15941.0
458.0,55.0,344.0,7092.0,3730.0,15600.0
430.0,55.0,330.0,7092.0,3554.0,15677.0
419.0,55.0,261.0,7093.0,2982.0,16448.0
416.0,55.0,219.0,7093.0,2855.0,16093.0
408.0,55.0,183.0,7096.0,2822.0,15697.0
388.0,55.0,183.0,7098.0,2790.0,14890.0
390.0,55.0,183.0,7098.0,2885.0,14263.0
394.0,55.0,184.0,7098.0,2906.0,14584.0
406.0,55.0,211.0,7098.0,2926.0,15387.0
419.0,56.0,265.0,7097.0,3135.0,15658.0
447.0,62.0,322.0,7098.0,3521.0,15679.0
454.0,288.0,339.0,7101.0,3433.0,15716.0
460.0,783.0,346.0,7099.0,3412.0,15628.0
470.0,1180.0,360.0,7097.0,3537.0,15436.0
465.0,1336.0,359.0,7097.0,3686.0,15313.0
482.0,1202.0,352.0,7096.0,3520.0,15490.0
483.0,1078.0,348.0,7096.0,3469.0,15388.0
484.0,906.0,343.0,7096.0,3422.0,15150.0
490.0,613.0,345.0,7097.0,3495.0,14815.0
489.0,266.0,349.0,7097.0,4048.0,14512.0
491.0,128.0,357.0,7099.0,4139.0,14243.0
495.0,130.0,361.0,7101.0,4408.0,14103.0
484.0,32.0,359.0,7101.0,4502.0,13366.0
481.0,17.0,348.0,7100.0,4576.0,12801.0
465.0,50.0,342.0,7100.0,4052.0,13046.0
416.0,26.0,332.0,7098.0,3836.0,13097.0
403.0,23.0,227.0,7098.0,3215.0,13036.0
401.0,121.0,200.0,7098.0,2693.0,12413.0
398.0,121.0,197.0,7098.0,2611.0,11631.0
400.0,121.0,185.0,7097.0,2470.0,11544.0
402.0,121.0,181.0,7099.0,2521.0,11179.0
400.0,121.0,184.0,7100.0,2428.0,11530.0
387.0,120.0,185.0,7101.0,2422.0,12282.0
372.0,44.0,193.0,7103.0,2391.0,12564.0
368.0,37.0,194.0,7104.0,2396.0,13358.0
382.0,468.0,201.0,7102.0,2395.0,13455.0
397.0,1303.0,208.0,7101.0,2243.0,13774.0
407.0,1850.0,201.0,7102.0,2183.0,14414.0
405.0,2419.0,192.0,7102.0,2178.0,15115.0
394.0,2551.0,205.0,7104.0,2177.0,15451.0
386.0,2434.0,186.0,7104.0,2208.0,15190.0
388.0,2144.0,188.0,7103.0,2178.0,14410.0
387.0,1805.0,200.0,7102.0,2115.0,13917.0
387.0,1213.0,202.0,7101.0,2490.0,14531.0
382.0,417.0,200.0,7102.0,3415.0,14644.0
373.0,125.0,205.0,7103.0,3922.0,14280.0
369.0,121.0,205.0,7104.0,4206.0,14069.0
369.0,100.0,206.0,7105.0,4354.0,13581.0
365.0,82.0,206.0,7104.0,4007.0,13380.0
366.0,54.0,206.0,7106.0,3189.0,13449.0
433.0,48.0,169.0,7099.0,4826.0,3360.0
445.0,49.0,187.0,7098.0,4891.0,3088.0
441.0,48.0,180.0,7099.0,4652.0,3014.0
440.0,48.0,180.0,7098.0,4603.0,2821.0
432.0,47.0,177.0,7100.0,4212.0,2928.0
443.0,47.0,181.0,7100.0,4215.0,3119.0
435.0,47.0,188.0,7101.0,4641.0,3157.0
449.0,48.0,222.0,7101.0,4765.0,3289.0
453.0,73.0,288.0,7099.0,4938.0,3102.0
452.0,809.0,296.0,7097.0,4997.0,2838.0
460.0,1981.0,306.0,7098.0,5393.0,2272.0
450.0,3082.0,318.0,7097.0,4967.0,1795.0
405.0,3817.0,333.0,7095.0,5247.0,1413.0
402.0,3836.0,318.0,7096.0,5449.0,1347.0
400.0,3701.0,327.0,7098.0,5266.0,1345.0
393.0,3475.0,345.0,7097.0,5209.0,1487.0
413.0,2742.0,345.0,7097.0,5642.0,1648.0
465.0,1281.0,346.0,7096.0,6127.0,1857.0
482.0,328.0,340.0,7095.0,7386.0,1864.0
474.0,161.0,343.0,7096.0,7963.0,1813.0
479.0,124.0,355.0,7096.0,8036.0,1731.0
484.0,86.0,362.0,7096.0,7546.0,1816.0
486.0,62.0,349.0,7094.0,7109.0,1960.0
489.0,62.0,349.0,7096.0,5930.0,1912.0
448.0,138.0,212.0,7107.0,3859.0,9032.0
443.0,137.0,212.0,7106.0,3921.0,8519.0
446.0,137.0,211.0,7107.0,3756.0,8232.0
419.0,136.0,208.0,7105.0,3461.0,8330.0
409.0,116.0,211.0,7107.0,3387.0,8367.0
422.0,90.0,212.0,7107.0,3395.0,8505.0
458.0,90.0,219.0,7103.0,3880.0,8563.0
477.0,91.0,243.0,7102.0,4429.0,8273.0
493.0,122.0,283.0,7105.0,4866.0,7650.0
504.0,455.0,291.0,7107.0,4967.0,7409.0
518.0,950.0,302.0,7107.0,4942.0,7497.0
512.0,1330.0,296.0,7106.0,4994.0,7931.0
516.0,1486.0,291.0,7106.0,4883.0,8464.0
514.0,1489.0,295.0,7106.0,4774.0,9472.0
509.0,1282.0,289.0,7106.0,4783.0,10421.0
509.0,1086.0,275.0,7106.0,4870.0,10640.0
502.0,786.0,282.0,7106.0,5047.0,10345.0
499.0,343.0,278.0,7105.0,5391.0,10108.0
511.0,91.0,300.0,7105.0,5839.0,9833.0
516.0,56.0,311.0,7107.0,6089.0,10065.0
515.0,55.0,309.0,7107.0,5849.0,10236.0
514.0,41.0,309.0,7107.0,5565.0,10803.0
494.0,43.0,303.0,7107.0,4531.0,11060.0
486.0,42.0,294.0,7110.0,3842.0,11138.0
436.0,77.0,241.0,7092.0,3691.0,11088.0
437.0,77.0,190.0,7092.0,3421.0,10943.0
420.0,77.0,187.0,7095.0,3418.0,10174.0
398.0,77.0,187.0,7095.0,3361.0,9913.0
403.0,75.0,178.0,7096.0,3419.0,9435.0
427.0,75.0,188.0,7095.0,3569.0,9181.0
448.0,75.0,223.0,7096.0,3875.0,9034.0
492.0,80.0,284.0,7096.0,4111.0,8472.0
498.0,426.0,305.0,7101.0,4675.0,7837.0
500.0,1339.0,311.0,7104.0,4921.0,7008.0
501.0,2394.0,316.0,7105.0,5043.0,6743.0
499.0,3133.0,316.0,7103.0,4839.0,6864.0
503.0,3457.0,319.0,7101.0,4842.0,6669.0
503.0,3612.0,316.0,7100.0,4740.0,6652.0
504.0,3621.0,316.0,7100.0,4419.0,6711.0
507.0,3525.0,315.0,7098.0,4249.0,6642.0
501.0,3120.0,311.0,7096.0,4463.0,6334.0
502.0,2238.0,315.0,7095.0,5228.0,5654.0
495.0,987.0,313.0,7095.0,7189.0,4738.0
493.0,394.0,316.0,7096.0,8084.0,4152.0
502.0,273.0,309.0,7097.0,7315.0,3770.0
518.0,251.0,308.0,7097.0,6814.0,3363.0
509.0,213.0,313.0,7098.0,5903.0,2966.0
497.0,162.0,318.0,7098.0,4971.0,2718.0
403.0,666.0,269.0,7089.0,3820.0,8382.0
387.0,665.0,248.0,7088.0,3627.0,8060.0
371.0,661.0,248.0,7085.0,3500.0,7798.0
371.0,654.0,245.0,7082.0,3608.0,7380.0
368.0,633.0,248.0,7082.0,3578.0,7027.0
371.0,504.0,243.0,7084.0,3727.0,6648.0
366.0,228.0,242.0,7085.0,3719.0,6270.0
389.0,147.0,244.0,7087.0,3809.0,6097.0
396.0,436.0,263.0,7088.0,3535.0,5917.0
402.0,1673.0,261.0,7086.0,3594.0,5328.0
400.0,3635.0,263.0,7087.0,3521.0,4605.0
398.0,4894.0,264.0,7087.0,3418.0,4333.0
393.0,5323.0,263.0,7089.0,3418.0,4125.0
388.0,5555.0,263.0,7087.0,3423.0,3933.0
384.0,5620.0,263.0,7086.0,3579.0,3896.0
379.0,5517.0,260.0,7080.0,3518.0,3954.0
373.0,5236.0,259.0,7079.0,3510.0,4163.0
365.0,4798.0,262.0,7079.0,3561.0,4349.0
362.0,3891.0,266.0,7083.0,3594.0,4443.0
366.0,2315.0,266.0,7083.0,3364.0,4662.0
380.0,1141.0,275.0,7080.0,3468.0,5206.0
381.0,718.0,274.0,7082.0,3931.0,5987.0
374.0,704.0,276.0,7084.0,3632.0,6407.0
374.0,683.0,272.0,7082.0,3999.0,6550.0
372.0,321.0,295.0,3899.0,5340.0,5190.0
380.0,244.0,293.0,3929.0,5309.0,5201.0
390.0,184.0,292.0,3960.0,5335.0,5435.0
366.0,146.0,292.0,3990.0,5175.0,5579.0
359.0,122.0,291.0,4013.0,5079.0,5581.0
367.0,61.0,287.0,4017.0,5130.0,5782.0
374.0,33.0,284.0,4017.0,5185.0,6005.0
375.0,93.0,288.0,4017.0,5006.0,6414.0
373.0,657.0,286.0,4020.0,5022.0,6631.0
379.0,1983.0,287.0,4017.0,4419.0,6738.0
391.0,3771.0,287.0,4011.0,4180.0,7080.0
413.0,4546.0,288.0,4009.0,4193.0,7235.0
413.0,4804.0,287.0,4002.0,4332.0,7314.0
404.0,4957.0,283.0,3998.0,4361.0,7341.0
396.0,4915.0,280.0,3998.0,4725.0,7216.0
392.0,4766.0,277.0,3991.0,4260.0,7343.0
389.0,4406.0,276.0,3988.0,4146.0,7553.0
377.0,3924.0,277.0,3989.0,4185.0,7613.0
369.0,3033.0,280.0,3990.0,4375.0,7642.0
403.0,2035.0,282.0,3992.0,4358.0,7402.0
406.0,1070.0,282.0,3994.0,4548.0,7175.0
402.0,663.0,279.0,3994.0,5525.0,6971.0
401.0,602.0,282.0,3995.0,5596.0,7102.0
398.0,604.0,283.0,3996.0,5291.0,7108.0
526.0,661.0,337.0,4960.0,4627.0,3126.0
522.0,665.0,328.0,4960.0,4562.0,2596.0
528.0,661.0,325.0,4964.0,4325.0,2294.0
521.0,621.0,320.0,4970.0,4171.0,2018.0
520.0,560.0,318.0,4976.0,4245.0,1802.0
524.0,465.0,320.0,4978.0,4196.0,1713.0
527.0,425.0,318.0,4986.0,4217.0,1530.0
531.0,518.0,337.0,4989.0,4459.0,1279.0
535.0,1272.0,354.0,4988.0,4581.0,1068.0
536.0,3123.0,352.0,4982.0,4648.0,801.0
530.0,4415.0,369.0,4980.0,4514.0,786.0
526.0,4950.0,367.0,4978.0,4563.0,951.0
526.0,5245.0,361.0,4970.0,4610.0,1285.0
527.0,5366.0,365.0,4956.0,4554.0,1774.0
522.0,5338.0,366.0,4950.0,4334.0,2263.0
523.0,5083.0,367.0,4949.0,4293.0,2635.0
525.0,4666.0,365.0,4946.0,4378.0,3081.0
524.0,4279.0,363.0,4946.0,4505.0,3460.0
527.0,3709.0,368.0,4946.0,4443.0,3693.0
525.0,2866.0,363.0,4949.0,4467.0,3829.0
528.0,1846.0,357.0,4952.0,4644.0,3776.0
540.0,989.0,369.0,4960.0,4879.0,3807.0
534.0,838.0,373.0,4973.0,4770.0,4131.0
531.0,825.0,362.0,4978.0,4420.0,4319.0
499.0,448.0,325.0,5988.0,4611.0,6233.0
501.0,368.0,308.0,5988.0,4353.0,5960.0
496.0,284.0,295.0,5991.0,4162.0,5524.0
497.0,233.0,295.0,5993.0,4180.0,5069.0
496.0,164.0,308.0,5994.0,4519.0,4600.0
500.0,123.0,325.0,5994.0,4672.0,3927.0
504.0,70.0,335.0,5999.0,5228.0,3509.0
505.0,158.0,347.0,6006.0,6429.0,2799.0
508.0,673.0,363.0,6015.0,7715.0,2029.0
505.0,1870.0,365.0,6017.0,8278.0,1437.0
507.0,3375.0,366.0,6018.0,8304.0,1159.0
494.0,4055.0,360.0,6011.0,8379.0,1153.0
445.0,4463.0,371.0,6007.0,8590.0,1224.0
441.0,4778.0,383.0,6004.0,8637.0,1610.0
435.0,4922.0,384.0,6004.0,8520.0,2336.0
463.0,4851.0,383.0,6002.0,8339.0,2618.0
484.0,4748.0,380.0,5991.0,7948.0,3216.0
488.0,4518.0,379.0,5981.0,7897.0,3801.0
490.0,3987.0,386.0,5989.0,7717.0,4437.0
496.0,3297.0,418.0,5993.0,7326.0,5133.0
482.0,2093.0,421.0,5995.0,7503.0,5154.0
486.0,1040.0,420.0,6003.0,7731.0,5225.0
489.0,726.0,425.0,6006.0,7827.0,5593.0
487.0,676.0,428.0,6002.0,7079.0,5958.0
512.0,687.0,295.0,6759.0,4755.0,4008.0
514.0,689.0,288.0,6764.0,4007.0,3970.0
513.0,688.0,288.0,6764.0,4060.0,4013.0
517.0,685.0,291.0,6760.0,3955.0,4263.0
515.0,685.0,298.0,6761.0,3851.0,4442.0
512.0,624.0,302.0,6764.0,3838.0,4547.0
513.0,496.0,301.0,6761.0,3874.0,4796.0
518.0,322.0,301.0,6761.0,3864.0,4891.0
514.0,808.0,301.0,6760.0,3913.0,4825.0
522.0,2429.0,296.0,6759.0,3731.0,4727.0
519.0,4004.0,293.0,6756.0,3683.0,4739.0
498.0,4609.0,300.0,6752.0,3691.0,4621.0
511.0,4932.0,298.0,6747.0,3490.0,4947.0
511.0,5076.0,300.0,6743.0,3440.0,5576.0
511.0,5137.0,301.0,6739.0,3479.0,5998.0
507.0,5097.0,300.0,6736.0,3471.0,6058.0
504.0,4896.0,301.0,6731.0,3449.0,6105.0
505.0,4503.0,296.0,6729.0,3613.0,5917.0
505.0,3847.0,297.0,6728.0,3872.0,5515.0
506.0,2860.0,290.0,6727.0,3856.0,4860.0
508.0,1541.0,290.0,6729.0,4280.0,4369.0
511.0,756.0,293.0,6733.0,4538.0,4024.0
512.0,621.0,281.0,6732.0,4899.0,4198.0
513.0,624.0,280.0,6733.0,4968.0,4329.0
473.0,299.0,354.0,6848.0,4617.0,5017.0
476.0,173.0,347.0,6849.0,4306.0,4924.0
481.0,82.0,343.0,6852.0,4138.0,4840.0
483.0,68.0,324.0,6856.0,4151.0,4628.0
482.0,69.0,320.0,6860.0,4169.0,4460.0
483.0,69.0,327.0,6860.0,4384.0,3983.0
481.0,68.0,339.0,6860.0,4711.0,3737.0
476.0,76.0,360.0,6853.0,5350.0,3518.0
485.0,307.0,368.0,6853.0,5924.0,3269.0
470.0,1153.0,378.0,6862.0,6416.0,2647.0
502.0,2639.0,385.0,6863.0,6372.0,2387.0
517.0,3479.0,378.0,6858.0,6483.0,2275.0
513.0,3937.0,378.0,6855.0,6459.0,2290.0
513.0,4191.0,382.0,6853.0,6266.0,2464.0
504.0,4189.0,381.0,6850.0,6114.0,2815.0
501.0,4165.0,382.0,6847.0,5872.0,3358.0
503.0,3988.0,373.0,6847.0,5748.0,3805.0
503.0,3761.0,388.0,6848.0,5574.0,4407.0
509.0,3326.0,397.0,6850.0,5415.0,5046.0
481.0,2221.0,407.0,6851.0,5401.0,5845.0
488.0,949.0,406.0,6864.0,5397.0,6320.0
493.0,550.0,406.0,6872.0,5803.0,6315.0
494.0,519.0,408.0,6874.0,5342.0,6547.0
500.0,494.0,396.0,6877.0,4868.0,6682.0
572.0,356.0,407.0,6009.0,4746.0,2843.0
568.0,313.0,402.0,6009.0,4437.0,2652.0
570.0,217.0,391.0,6009.0,4394.0,2647.0
570.0,188.0,390.0,6010.0,4284.0,2400.0
573.0,143.0,386.0,6011.0,4470.0,2151.0
567.0,113.0,383.0,6011.0,4674.0,1947.0
563.0,113.0,374.0,6010.0,4649.0,1815.0
555.0,118.0,386.0,5994.0,5131.0,1577.0
559.0,223.0,391.0,5995.0,5219.0,1410.0
560.0,1098.0,409.0,5997.0,5192.0,1085.0
549.0,2612.0,412.0,5996.0,5431.0,807.0
553.0,4112.0,428.0,5997.0,5444.0,1155.0
548.0,4513.0,432.0,5977.0,5382.0,1868.0
528.0,4770.0,433.0,5917.0,5289.0,2627.0
552.0,4701.0,432.0,5892.0,5119.0,3258.0
558.0,4449.0,424.0,5892.0,5184.0,3760.0
565.0,3918.0,414.0,5891.0,5277.0,4269.0
567.0,3237.0,421.0,5890.0,5139.0,4657.0
571.0,2407.0,423.0,5892.0,5453.0,4644.0
571.0,1060.0,410.0,5895.0,5896.0,3780.0
571.0,593.0,413.0,5898.0,6343.0,3400.0
572.0,493.0,417.0,5897.0,6230.0,3489.0
568.0,408.0,417.0,5899.0,5657.0,3558.0
566.0,248.0,423.0,5900.0,5239.0,3575.0
534.0,31.0,194.0,5045.0,4443.0,12308.0
539.0,31.0,199.0,5046.0,4282.0,12087.0
538.0,31.0,205.0,5047.0,4137.0,11868.0
540.0,22.0,203.0,5046.0,4097.0,12144.0
544.0,22.0,208.0,5045.0,4258.0,11746.0
561.0,22.0,210.0,5046.0,4673.0,11299.0
573.0,22.0,206.0,5046.0,4646.0,10873.0
571.0,32.0,219.0,5046.0,4978.0,10547.0
572.0,84.0,252.0,5046.0,4754.0,10111.0
570.0,332.0,255.0,5046.0,4522.0,9994.0
565.0,676.0,252.0,5045.0,4530.0,9970.0
570.0,833.0,254.0,5047.0,4811.0,9396.0
581.0,967.0,264.0,5047.0,5081.0,8364.0
577.0,928.0,310.0,5046.0,4976.0,7684.0
586.0,816.0,333.0,5046.0,5033.0,6762.0
582.0,672.0,328.0,5047.0,4813.0,6798.0
586.0,521.0,332.0,5046.0,5193.0,6286.0
586.0,185.0,334.0,5044.0,5742.0,5963.0
588.0,39.0,332.0,5044.0,6290.0,5603.0
590.0,34.0,333.0,5045.0,5733.0,5991.0
583.0,34.0,329.0,5048.0,5520.0,6598.0
581.0,21.0,322.0,5047.0,5020.0,6876.0
576.0,21.0,328.0,5039.0,4501.0,7017.0
573.0,21.0,325.0,5031.0,4239.0,7652.0
481.0,34.0,397.0,5471.0,7208.0,1962.0
475.0,34.0,386.0,5472.0,6068.0,2197.0
479.0,34.0,372.0,5472.0,5460.0,2290.0
476.0,33.0,375.0,5472.0,5536.0,2158.0
478.0,33.0,369.0,5473.0,5751.0,2149.0
476.0,33.0,379.0,5473.0,5941.0,2198.0
480.0,33.0,379.0,5463.0,6805.0,2232.0
484.0,37.0,408.0,5394.0,8908.0,2261.0
480.0,75.0,426.0,5314.0,10692.0,2452.0
480.0,524.0,424.0,5265.0,11059.0,2484.0
476.0,1215.0,424.0,5261.0,11055.0,2335.0
425.0,1860.0,418.0,5287.0,11213.0,2056.0
